EXPOCODE 3250031_1   WHP-ID P31     CRUISE DATES 012594 TO 021994         20020814WHPOSIODM                                                                                                          *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  TCARBN  ALKALI      PH  PHTEMP  CFC-11  CFC-12         QUALT1         QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG           DEG C PMOL/KG PMOL/KG                             *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* *******         ******* *******                             *
      54       1      20      20  3042.5  1.6635 34.6751   153.0  1.4390 34.6750   152.1  136.05   35.81    0.00    2.47  2323.2  2415.9  7.5745   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1      19      19  3246.9  1.6084 34.6790   156.3  1.3651 34.6792   155.4  136.05   35.51    0.00    2.46  2319.5  2416.1  7.5815   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1      18      18  3452.6  1.5675 34.6820   160.4  1.3045 34.6811   159.1  135.43   35.26    0.00    2.44  2314.1  2411.0  7.5834   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1      17      17  3655.5  1.5148 34.6854   163.8  1.2322 34.6862   163.5  134.81   35.01    0.00    2.42  2313.2    -9.0  7.5882   25.00  -9.000  -9.000 22222222229299 22222222229299
      54       1      16      16  3758.3  1.4980 34.6869   163.9  1.2050 34.6872   165.1  135.02   34.91    0.00    2.42  2309.1  2407.6  7.5876   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1      15      15  3861.2  1.4736 34.6884   166.4  1.1704 34.6882   166.6  135.22   34.81    0.00    2.41  2309.2    -9.0  7.5901   25.00  -9.000  -9.000 22222222229299 22222222229299
      54       1      14      14  3963.5  1.4490 34.6902   169.2  1.1355 34.6903   169.0  134.81   34.71    0.00    2.40  2308.2  2407.4  7.5939   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1      13      13  4066.3  1.4052 34.6949   174.6  1.0817 34.6943   177.4  129.52   34.02    0.00    2.35  2295.4    -9.0  7.5954   25.00  -9.000  -9.000 22222222229299 22222222229299
      54       1      12      12  4168.0  1.3289 34.7010   183.7  0.9964 34.6999   186.1  125.71   33.32    0.00    2.30  2285.6  2383.7  7.5979   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1      11      11  4245.8  1.2715 34.7023   190.3  0.9321 34.7017   189.9  124.91   33.02    0.00    2.28  2282.9    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222229999 22222222229999
      54       1      10      10  4322.3  1.2388 34.7052   191.3  0.8918 34.7037   194.4  122.53   32.68    0.00    2.27  2277.5  2377.9  7.6034   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1       9       9  4399.5  1.1648 34.7059   197.7  0.8115 34.7043   202.3  121.93   32.43    0.00    2.24  2274.1    -9.0  7.6066   25.00  -9.000  -9.000 22222222229299 22222222229299
      54       1       8       8  4475.6  1.0952 34.7075   202.4  0.7354 34.7060   203.0  121.34   32.18    0.00    2.24  2269.1  2369.8  7.6097   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1       7       7  4577.9  1.0744 34.7076   204.1  0.7037 34.7068   203.8  121.34   32.18    0.00    2.23  2267.9  2370.9  7.6120   25.00  -9.000  -9.000 22222222222299 22222222222299
      54       1       6       6  4681.4  1.0668 34.7085   206.2  0.6845 34.7076   204.6  121.53   32.13    0.00    2.22  2266.1  2378.3  7.6117   25.00   0.001  -0.004 22222222222222 22222222222222
      54       1       5       5  4783.9  1.0579 34.7083   206.1  0.6640 34.7062   206.0  122.13   32.13    0.00    2.22  2264.4  2370.2  7.6124   25.00   0.004   0.006 22222222222222 22222222222222
      54       1       4       4  4886.7  1.0659 34.7083   206.6  0.6597 34.7076   205.7  122.32   32.08    0.00    2.22  2264.1  2369.3  7.6120   25.00   0.004  -0.002 22222222222222 22222222222222
      54       1       3       3  5040.6  1.0813 34.7079   206.6  0.6563 34.7076   206.4  121.93   32.08    0.00    2.22  2262.6  2368.0  7.6124   25.00   0.000  -0.002 22222222222222 22222222222222
      54       1       2       2  5196.2  1.0994 34.7082   205.8  0.6549 34.7068   206.4  121.53   32.08    0.00    2.21  2264.5    -9.0  7.6116   25.00   0.002   0.000 22322222229222 22322222229222
      54       1       1       1  5298.9  1.1102 34.7082   207.6  0.6527 34.7066   206.2  121.53   32.02    0.00    2.21  2264.3  2380.2  7.6126   25.00   0.007  -0.001 22222222222222 22222222222222
      55       1      36      36     2.6 29.6615 34.0091   189.6 29.6608 33.9491   194.0    1.46    0.00    0.00    0.15    -9.0    -9.0 -9.0000   -9.00   1.590   0.916 22222222299922 22222222299922
      55       1      35      35    12.4 29.6934 34.1374   186.3 29.6903 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 92299999999999 92299999999999
      55       1      34      34    57.4 29.9654 35.0868    -9.0 29.9512 35.0233   197.9    1.62    0.00    0.00    0.20    -9.0    -9.0 -9.0000   -9.00   1.601   0.914 24522222299922 24522222299922
      55       1      33      33   107.6 26.8168 35.9453   155.4 26.7922 35.9491   149.2    2.32    4.45    0.82    0.63    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      32      32   207.9 20.2201 35.8174   134.1 20.1811 35.8028   133.5    3.91    9.68    0.01    0.92    -9.0    -9.0 -9.0000   -9.00   1.775   0.946 22222222299922 22222222299922
      55       1      31      31   308.1 13.6962 35.0453    -9.0 13.6521 35.0167    93.2   13.57   20.64    0.00    1.65    -9.0    -9.0 -9.0000   -9.00   0.780   0.420 24522222299922 24522222299922
      55       1      30      30   508.0  7.7765 34.5824   130.2  7.7252 34.5798   129.7   29.69   29.40    0.00    2.05    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      29      29   753.6  5.6906 34.5106   117.5  5.6251 34.5099   119.7   50.86   34.63    0.00    2.40    -9.0    -9.0 -9.0000   -9.00   0.016   0.021 22222222299922 22222222299922
      55       1      28      28  1001.2  4.4927 34.5194   117.5  4.4131 34.5192   119.1   70.71   36.41    0.00    2.54    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      27      27  1251.1  3.5236 34.5544   119.7  3.4310 34.5528   126.4   90.08   36.67    0.00    2.55    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      26      26  1502.8  2.8649 34.5883   134.9  2.7584 34.5868   134.2  105.02   36.47    0.00    2.53    -9.0    -9.0 -9.0000   -9.00   0.004   0.005 22222222299922 22222222299922
      55       1      25      25  1754.2  2.4109 34.6180   138.0  2.2892 34.6177   137.3  117.09   36.53    0.00    2.52    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      24      24  2007.4  2.1805 34.6363   136.1  2.0407 34.6369   134.9  125.93   36.64    0.00    2.55    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      23      23  2251.2  1.9949 34.6502   136.7  1.8370 34.6499   137.7  130.54   36.45    0.00    2.54    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      22      22  2497.7  1.8348 34.6627   143.4  1.6578 34.6635   141.8  133.78   36.16    0.00    2.51    -9.0    -9.0 -9.0000   -9.00   0.002   0.003 22222222299922 22222222299922
      55       1      21      21  2748.0  1.7409 34.6697   145.8  1.5428 34.6683   146.7  135.00   35.92    0.00    2.50    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      20      20  2999.7  1.6782 34.6742   150.7  1.4575 34.6736   150.5  134.79   35.63    0.00    2.48    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      19      19  3200.0  1.6254 34.6784   154.9  1.3864 34.6772   154.4  135.20   35.49    0.00    2.46    -9.0    -9.0 -9.0000   -9.00   0.002   0.003 22222222299922 22222222299922
      55       1      18      18  3398.4  1.5794 34.6810   158.4  1.3217 34.6811   158.1  135.81   35.34    0.00    2.44    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      17      17  3594.8  1.5408 34.6842   161.5  1.2638 34.6835   160.9  136.22   35.06    0.00    2.43    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      16      16  3788.4  1.5024 34.6865   163.6  1.2061 34.6851   164.1  135.60   34.92    0.00    2.42    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      15      15  3885.4  1.4828 34.6888   166.3  1.1767 34.6867   166.2  134.17   34.68    0.00    2.40    -9.0    -9.0 -9.0000   -9.00   0.000  -0.004 22222222299922 22222222299922
      55       1      14      14  3986.5  1.4416 34.6906   170.1  1.1258 34.6895   170.0  133.15   34.39    0.00    2.39    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      13      13  4089.6  1.3956 34.6952   178.9  1.0698 34.6950   177.2  128.10   33.71    0.00    2.33    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      12      12  4166.7  1.3216 34.7022   188.3  0.9895 34.7019   187.1  123.32   33.03    0.00    2.29    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1      11      11  4244.3  1.2843 34.7040   191.1  0.9446 34.7019   189.8  123.31   32.88    0.00    2.27    -9.0    -9.0 -9.0000   -9.00  -0.002  -0.003 22222222299922 22222222299922
      55       1      10      10  4322.1  1.2430 34.7090   197.0  0.8959 34.7065   196.1  120.16   32.35    0.00    2.24    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1       9       9  4400.6  1.1738 34.7071   201.2  0.8201 34.7073   197.7  121.53   32.31    0.00    2.23    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      55       1       8       8  4505.1  1.1400 34.7104   204.0  0.7755 34.7107   202.7  118.78   31.78    0.00    2.20    -9.0    -9.0 -9.0000   -9.00   0.008  -0.003 22222222299932 22222222299932
      55       1       7       7  4610.5  1.0878 34.7091   204.7  0.7129 34.7085   204.1  119.37   31.93    0.00    2.20    -9.0    -9.0 -9.0000   -9.00   0.001  -0.003 22222222299922 22222222299922
      55       1       6       6  4714.2  1.0761 34.7084   204.8  0.6897 34.7093   204.7  119.56   31.89    0.00    2.20    -9.0    -9.0 -9.0000   -9.00   0.006  -0.002 22222222299922 22222222299922
      55       1       5       5  4868.4  1.0678 34.7085   206.4  0.6637 34.7072   205.4  120.34   31.99    0.00    2.20    -9.0    -9.0 -9.0000   -9.00   0.011  -0.002 22222222299922 22222222299922
      55       1       4       4  5024.9  1.0779 34.7083   205.8  0.6549 34.7086   205.9  121.12   32.00    0.00    2.20    -9.0    -9.0 -9.0000   -9.00   0.005  -0.001 22222222299922 22222222299922
      55       1       3       3  5182.4  1.0940 34.7082   205.9  0.6514 34.7085   205.8  121.71   32.00    0.00    2.20    -9.0    -9.0 -9.0000   -9.00   0.006  -0.001 22222222299944 22222222299944
      55       1       2       2  5318.8  1.1090 34.7077   203.5  0.6491 34.7077   205.5  121.91   32.01    0.00    2.21    -9.0    -9.0 -9.0000   -9.00   0.016   0.000 22222222299942 22222222299942
      55       1       1       1  5389.1  1.1181 34.7082   204.6  0.6492 34.7083   205.4  121.11   31.97    0.00    2.21    -9.0    -9.0 -9.0000   -9.00   0.008  -0.001 22222222299922 22222222299922
      56       1      36      36     2.7 29.7360 34.1841   191.3 29.7353 34.1832   193.1    1.47    0.00    0.00    0.17    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      35      35    13.6 29.7711 34.1999   190.1 29.7678 34.2001   193.1    1.27    0.00    0.00    0.17    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      34      34    58.4 29.9629 34.4850   200.3 29.9485 34.4713   196.0    1.43    0.00    0.00    0.18    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      33      33   108.5 27.2462 35.8538   165.1 27.2211 35.8481   153.4    2.49    4.35    0.76    0.63    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      32      32   209.2 21.4717 35.9644   138.3 21.4308 35.9499   138.1    2.83    8.57    0.01    0.86    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      31      31   408.0  9.0783 34.6673   112.5  9.0334 34.6662   114.4   24.93   28.02    0.00    2.00    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      30      30   610.3  6.4309 34.5123   135.9  6.3751 34.5114   134.3   39.48   32.08    0.00    2.23    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      29      29   811.6  5.2151 34.5077   116.7  5.1473 34.5073   117.4   57.84   35.93    0.00    2.50    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      28      28  1114.2  3.8987 34.5392   120.9  3.8143 34.5379   123.2   82.92   36.73    0.00    2.58    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      27      27  1417.9  3.0407 34.5769   132.1  2.9392 34.5751   132.5   99.97   36.53    0.00    2.55    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      26      26  1722.3  2.5035 34.6117   136.3  2.3831 34.6110   135.6  114.60   36.54    0.00    2.55    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      25      25  2025.7  2.1898 34.6362   133.3  2.0483 34.6366   134.5  125.75   36.69    0.00    2.57    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      24      24  2279.6  1.9986 34.6499   138.3  1.8381 34.6498   137.1  130.94   36.59    0.00    2.56    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      23      23  2532.6  1.8568 34.6611   140.4  1.6762 34.6616   141.2  134.16   36.39    0.00    2.54    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      22      22  2787.5  1.7573 34.6678   148.4  1.5551 34.6691   146.1  134.75   36.00    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      21      21  3038.0  1.6747 34.6745   151.6  1.4504 34.6726   151.1  135.13   35.71    0.00    2.49    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      20      20  3239.4  1.6141 34.6786   155.9  1.3714 34.6779   155.0  135.51   35.51    0.00    2.47    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      19      19  3440.9  1.5718 34.6814   158.1  1.3099 34.6819   158.7  135.07   35.27    0.00    2.45    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      18      18  3644.0  1.5216 34.6849   161.5  1.2400 34.6843   162.2  135.25   35.03    0.00    2.43    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      17      17  3848.2  1.4687 34.6879   168.7  1.1670 34.6872   167.7  132.98   34.63    0.00    2.40    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      16      16  3949.4  1.4375 34.6914   173.2  1.1258 34.6908   172.3  130.92   34.24    0.00    2.38    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      15      15  4025.8  1.3978 34.6940   175.4  1.0789 34.6939   176.0  129.69   34.00    0.00    2.36    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      14      14  4102.8  1.3244 34.6995   183.2  0.9992 34.6993   184.9  124.86   33.26    0.00    2.31    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      13      13  4178.4  1.3062 34.7016   190.0  0.9733 34.7024   187.5  123.25   33.02    0.00    2.29    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      12      12  4255.0  1.2420 34.7072   194.2  0.9024 34.7083   195.2  120.08   32.48    0.00    2.24    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      11      11  4331.1  1.1984 34.7093   199.2  0.8517 34.7084   199.4  118.29   32.14    0.00    2.23    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1      10      10  4407.9  1.1407 34.7099   200.7  0.7871 34.7095   202.5  118.07   32.04    0.00    2.22    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1       9       9  4484.8  1.0940 34.7086   203.6  0.7332 34.7082   203.8  119.02   32.05    0.00    2.22    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1       8       8  4562.1  1.0777 34.7091   204.4  0.7087 34.7086   204.8  119.19   31.85    0.00    2.22    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1       7       7  4664.4  1.0626 34.7084   205.3  0.6824 34.7088   205.8  119.56   32.00    0.00    2.21    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      56       1       6       6  4766.1  1.0646 34.7085   205.0  0.6726 34.7074   205.8  119.92   31.96    0.00    2.22    -9.0    -9.0 -9.0000   -9.00   0.007   0.002 22222222299922 22222222299922
      56       1       5       5  4868.7  1.0684 34.7080   207.2  0.6642 34.7073   206.0  119.90   31.96    0.00    2.21    -9.0    -9.0 -9.0000   -9.00   0.008   0.003 22222222299922 22222222299922
      56       1       4       4  4970.6  1.0731 34.7081   205.9  0.6567 34.7069   206.2  119.87   31.97    0.00    2.22    -9.0    -9.0 -9.0000   -9.00   0.005   0.003 22222222299922 22222222299922
      56       1       3       3  5074.4  1.0808 34.7076   206.5  0.6517 34.7047   206.6  119.84   31.97    0.00    2.22    -9.0    -9.0 -9.0000   -9.00   0.009   0.001 22232222299932 22232222299932
      56       1       2       2  5177.3  1.0915 34.7076   206.3  0.6496 34.7054   206.3  120.01   31.97    0.00    2.22    -9.0    -9.0 -9.0000   -9.00   0.014   0.001 22222222299942 22222222299942
